goodreads_book_id,genre_final
38502,"['fiction', 'nonfiction', 'poetry']"
38503,"['fiction', 'nonfiction', 'poetry']"
38505,"['fiction', 'historical', 'poetry']"
38529,"['horror', 'romance', 'fantasy']"
38548,"['romance', 'horror', 'fantasy']"
38562,"['horror', 'romance', 'fantasy']"
38568,"['horror', 'romance', 'fantasy']"
38619,"['fantasy', 'horror', 'romance']"
38703,"['fiction', 'children', 'romance']"
38709,"['children', 'fiction', 'historical']"
38723,"['fiction', 'romance', 'historical']"
38739,"['fiction', 'historical', 'nonfiction']"
38743,"['fiction', 'historical', 'nonfiction']"
38787,"['fiction', 'fantasy', 'historical']"
38855,"['historical', 'fiction', 'nonfiction']"
38980,"['romance', 'fiction', 'children']"
38990,"['historical', 'fiction', 'graphic']"
39020,"['historical', 'fiction', 'nonfiction']"
39026,"['mystery', 'fiction', 'horror']"
39028,"['mystery', 'fiction', 'horror']"
39030,"['mystery', 'fiction', 'horror']"
39031,"['mystery', 'fiction', 'horror']"
39032,"['mystery', 'fiction', 'horror']"
39033,"['mystery', 'fiction', 'horror']"
39045,"['fiction', 'romance', 'children']"
39542,"['fiction', 'nonfiction']"
39662,"['nonfiction', 'fiction', 'horror']"
39664,"['fiction', 'nonfiction', 'mystery']"
39792,"['mystery', 'fiction', 'nonfiction']"
39795,"['mystery', 'fiction', 'horror']"
39796,"['mystery', 'fiction', 'nonfiction']"
39798,"['mystery', 'fiction', 'horror']"
39799,"['mystery', 'fiction', 'nonfiction']"
39801,"['mystery', 'fiction', 'nonfiction']"
39916,"['graphic', 'historical', 'fiction']"
39926,"['fiction', 'philosophy', 'nonfiction']"
39933,"['fiction', 'poetry', 'nonfiction']"
39963,"['fiction', 'children', 'historical']"
39980,"['fiction', 'children', 'historical']"
39988,"['children', 'fiction', 'fantasy']"
39999,"['fiction', 'historical', 'children']"
40024,"['mystery', 'fiction', 'historical']"
40067,"['fiction', 'historical', 'mystery']"
40102,"['fiction', 'philosophy', 'nonfiction']"
40136,"['fiction', 'historical', 'nonfiction']"
40158,"['fantasy', 'fiction', 'horror']"
40159,"['fantasy', 'fiction', 'horror']"
40168,"['fiction', 'poetry', 'nonfiction']"
40173,"['fiction', 'historical', 'nonfiction']"
40189,"['fiction', 'historical', 'nonfiction']"
40200,"['fiction', 'historical', 'romance']"
40217,"['fantasy', 'romance', 'fiction']"
40223,"['fantasy', 'romance', 'fiction']"
40271,"['fantasy', 'fiction', 'historical']"
40289,"['fiction', 'sci-fi', 'mystery']"
40290,"['fantasy', 'fiction', 'historical']"
40293,"['fiction', 'sci-fi', 'fantasy']"
40313,"['romance', 'mystery', 'fiction']"
40317,"['mystery', 'fiction', 'romance']"
40320,"['romance', 'mystery', 'fiction']"
40329,"['mystery', 'romance', 'fiction']"
40331,"['mystery', 'fiction', 'romance']"
40395,"['fiction', 'sci-fi', 'fantasy']"
40425,"['historical', 'fiction', 'fantasy']"
40440,"['fiction', 'mystery', 'horror']"
40445,"['sci-fi', 'fiction', 'mystery']"
40465,"['fiction', 'nonfiction', 'historical']"
40470,"['fiction', 'nonfiction', 'historical']"
40471,"['fiction', 'horror', 'nonfiction']"
40482,"['mystery', 'fiction', 'horror']"
40483,"['romance', 'fiction', 'historical']"
40493,"['fiction', 'historical', 'fantasy']"
40496,"['fiction', 'historical', 'nonfiction']"
40526,"['fiction', 'sci-fi', 'fantasy']"
40580,"['fiction', 'nonfiction', 'historical']"
40710,"['mystery', 'fiction', 'horror']"
40722,"['fiction', 'historical', 'children']"
40745,"['fiction', 'philosophy', 'nonfiction']"
40923,"['historical', 'fiction', 'nonfiction']"
40929,"['historical', 'fiction', 'nonfiction']"
40992,"['fantasy', 'fiction', 'sci-fi']"
41069,"['fiction', 'sci-fi', 'historical']"
41193,"['fiction', 'nonfiction', 'children']"
41219,"['fiction', 'historical', 'romance']"
41424,"['children', 'fantasy', 'romance']"
41490,"['mystery', 'fiction', 'romance']"
41502,"['fiction', 'historical', 'mystery']"
41667,"['children', 'fiction', 'horror']"
41681,"['fiction', 'historical', 'children']"
41684,"['historical', 'children', 'fiction']"
41689,"['mystery', 'fiction', 'historical']"
41698,"['mystery', 'fiction', 'horror']"
41701,"['mystery', 'fiction', 'horror']"
41704,"['mystery', 'fiction', 'horror']"
41706,"['mystery', 'fiction', 'horror']"
41707,"['mystery', 'fiction', 'horror']"
41710,"['mystery', 'fiction', 'horror']"
41716,"['mystery', 'fiction', 'horror']"
41804,"['sci-fi', 'fiction', 'historical']"
41810,"['fiction', 'sci-fi', 'mystery']"
41811,"['fiction', 'sci-fi', 'mystery']"
41820,"['fiction', 'sci-fi', 'fantasy']"
41821,"['sci-fi', 'fiction', 'fantasy']"
41865,"['horror', 'fantasy', 'fiction']"
41899,"['children', 'fiction', 'fantasy']"
41913,"['fiction', 'sci-fi', 'mystery']"
41918,"['fiction', 'historical', 'nonfiction']"
41950,"['fiction', 'romance', 'mystery']"
41951,"['fiction', 'romance', 'children']"
41958,"['fiction', 'romance', 'nonfiction']"
41962,"['fiction', 'romance', 'historical']"
41967,"['fiction', 'romance', 'children']"
41977,"['fiction', 'romance', 'historical']"
42038,"['poetry', 'historical', 'fiction']"
42058,"['historical', 'fiction', 'poetry']"
42149,"['romance', 'fiction', 'children']"
42155,"['romance', 'fiction', 'nonfiction']"
42156,"['romance', 'fiction', 'nonfiction']"
42172,"['fiction', 'romance', 'poetry']"
42369,"['children', 'fiction', 'historical']"
42389,"['historical', 'fiction', 'nonfiction']"
42407,"['children', 'fiction', 'historical']"
42432,"['fiction', 'sci-fi', 'fantasy']"
42435,"['historical', 'fiction', 'horror']"
42512,"['historical', 'fiction', 'nonfiction']"
42547,"['historical', 'nonfiction', 'fiction']"
42603,"['historical', 'fiction', 'nonfiction']"
42607,"['historical', 'fiction', 'poetry']"
42631,"['fiction', 'philosophy', 'poetry']"
42641,"['fiction', 'historical', 'philosophy']"
42661,"['historical', 'fiction', 'nonfiction']"
42691,"['fiction', 'historical', 'philosophy']"
42692,"['fiction', 'historical', 'mystery']"
42696,"['fiction', 'historical', 'horror']"
42697,"['fiction', 'historical', 'philosophy']"
42898,"['horror', 'romance', 'fantasy']"
42899,"['horror', 'romance', 'fantasy']"
42900,"['romance', 'horror', 'historical']"
42909,"['fiction', 'historical', 'nonfiction']"
42933,"['fiction', 'historical', 'horror']"
42986,"['fiction', 'historical', 'romance']"
43015,"['historical', 'fiction', 'children']"
43035,"['historical', 'fiction', 'horror']"
43037,"['fiction', 'historical', 'children']"
43049,"['fiction', 'historical', 'horror']"
43070,"['graphic', 'fiction', 'children']"
43081,"['fiction', 'historical', 'mystery']"
43255,"['historical', 'fiction', 'nonfiction']"
43324,"['mystery', 'fiction', 'romance']"
43325,"['mystery', 'fiction', 'romance']"
43326,"['mystery', 'fiction', 'nonfiction']"
43327,"['mystery', 'fiction', 'romance']"
43328,"['mystery', 'fiction', 'romance']"
43330,"['mystery', 'fiction', 'romance']"
43339,"['mystery', 'fiction', 'horror']"
43342,"['mystery', 'fiction', 'romance']"
43345,"['mystery', 'fiction', 'romance']"
43352,"['mystery', 'fiction', 'romance']"
43357,"['mystery', 'fiction', 'romance']"
43369,"['philosophy', 'fiction', 'nonfiction']"
43448,"['fiction', 'horror', 'mystery']"
43545,"['historical', 'fantasy', 'fiction']"
43615,"['fantasy', 'fiction', 'horror']"
43641,"['fiction', 'romance', 'historical']"
43739,"['graphic', 'fiction', 'nonfiction']"
43758,"['horror', 'fantasy', 'fiction']"
43763,"['horror', 'fantasy', 'fiction']"
43780,"['horror', 'fantasy', 'fiction']"
43781,"['horror', 'fiction', 'fantasy']"
43782,"['horror', 'fantasy', 'fiction']"
43797,"['horror', 'fantasy', 'fiction']"
43798,"['fiction', 'horror', 'fantasy']"
43799,"['romance', 'fiction', 'fantasy']"
43805,"['horror', 'fantasy', 'fiction']"
43808,"['horror', 'fantasy', 'graphic']"
43814,"['horror', 'fantasy', 'fiction']"
43818,"['horror', 'fantasy', 'fiction']"
43841,"['fiction', 'historical', 'romance']"
43877,"['philosophy', 'fiction', 'poetry']"
43884,"['fantasy', 'fiction', 'romance']"
43886,"['fantasy', 'fiction', 'horror']"
43887,"['fantasy', 'fiction', 'romance']"
43889,"['fantasy', 'fiction', 'horror']"
43892,"['fantasy', 'fiction', 'horror']"
43893,"['fantasy', 'fiction', 'romance']"
43908,"['fantasy', 'fiction', 'historical']"
43915,"['fantasy', 'fiction', 'graphic']"
43916,"['fantasy', 'fiction', 'historical']"
43917,"['fantasy', 'fiction', 'historical']"
43924,"['mystery', 'fiction', 'children']"
43926,"['mystery', 'fiction', 'horror']"
43927,"['mystery', 'fiction', 'horror']"
43928,"['mystery', 'fiction', 'nonfiction']"
43929,"['mystery', 'fiction', 'nonfiction']"
43930,"['mystery', 'fiction', 'horror']"
43931,"['mystery', 'fiction', 'horror']"
43932,"['mystery', 'fiction', 'horror']"
43933,"['mystery', 'fiction', 'nonfiction']"
43944,"['fiction', 'historical', 'nonfiction']"
43945,"['fiction', 'historical', 'poetry']"
43992,"['mystery', 'fiction', 'horror']"
43993,"['mystery', 'fiction', 'horror']"
44001,"['fiction', 'historical', 'nonfiction']"
44133,"['fiction', 'poetry', 'historical']"
44170,"['fantasy', 'fiction', 'children']"
44184,"['fiction', 'historical', 'mystery']"
44186,"['children', 'fiction', 'historical']"
44255,"['fiction', 'historical', 'nonfiction']"
44360,"['philosophy', 'fiction', 'romance']"
44361,"['philosophy', 'fiction', 'poetry']"
44399,"['philosophy', 'poetry', 'fiction']"
44543,"['fiction', 'historical', 'romance']"
44559,"['fiction', 'philosophy', 'historical']"
44597,"['fiction', 'historical', 'romance']"
44644,"['fiction', 'philosophy', 'nonfiction']"
44652,"['fantasy', 'children', 'fiction']"
44659,"['fantasy', 'fiction', 'horror']"
44660,"['fantasy', 'fiction', 'horror']"
44687,"['fantasy', 'fiction', 'horror']"
44688,"['fantasy', 'fiction', 'horror']"
44796,"['fiction', 'historical', 'nonfiction']"
44905,"['poetry', 'fiction', 'philosophy']"
45020,"['mystery', 'fiction', 'romance']"
45032,"['fiction', 'romance', 'historical']"
45100,"['fantasy', 'fiction', 'horror']"
45101,"['fantasy', 'fiction', 'horror']"
45102,"['fantasy', 'fiction', 'horror']"
45106,"['fantasy', 'fiction', 'horror']"
45107,"['fantasy', 'fiction', 'horror']"
45108,"['fantasy', 'fiction', 'nonfiction']"
45109,"['fantasy', 'fiction', 'horror']"
45110,"['fantasy', 'fiction', 'horror']"
45112,"['fantasy', 'fiction', 'horror']"
45162,"['fiction', 'romance', 'historical']"
45169,"['mystery', 'fiction', 'horror']"
45181,"['children', 'fantasy', 'historical']"
45195,"['fiction', 'historical', 'children']"
45220,"['fiction', 'philosophy', 'historical']"
45234,"['fiction', 'mystery', 'horror']"
45244,"['sci-fi', 'fiction', 'fantasy']"
45245,"['sci-fi', 'fiction', 'fantasy']"
45252,"['sci-fi', 'fiction', 'fantasy']"
45260,"['sci-fi', 'fiction', 'fantasy']"
45369,"['fiction', 'historical', 'mystery']"
45432,"['fiction', 'sci-fi', 'fantasy']"
45546,"['historical', 'fiction', 'horror']"
45685,"['historical', 'fiction', 'horror']"
45760,"['fiction', 'nonfiction', 'poetry']"
45967,"['fiction', 'horror', 'fantasy']"
45974,"['fiction', 'poetry', 'historical']"
45978,"['fantasy', 'children', 'fiction']"
46012,"['romance', 'fiction', 'nonfiction']"
46114,"['fiction', 'historical', 'poetry']"
46164,"['historical', 'fiction', 'romance']"
46165,"['fiction', 'historical', 'romance']"
46170,"['fiction', 'historical', 'poetry']"
46182,"['fiction', 'fantasy', 'sci-fi']"
46190,"['historical', 'fiction', 'poetry']"
46191,"['romance', 'fiction', 'philosophy']"
46199,"['poetry', 'fiction', 'historical']"
46201,"['poetry', 'fiction', 'historical']"
46202,"['fantasy', 'romance', 'horror']"
46227,"['fiction', 'historical', 'poetry']"
46292,"['poetry', 'fiction', 'historical']"
46306,"['children', 'historical', 'fiction']"
46349,"['historical', 'fiction', 'nonfiction']"
46438,"['mystery', 'fiction', 'historical']"
46460,"['mystery', 'fiction', 'historical']"
46544,"['fiction', 'historical', 'fantasy']"
46601,"['fiction', 'romance', 'historical']"
46654,"['sci-fi', 'fiction', 'fantasy']"
46656,"['fiction', 'sci-fi', 'fantasy']"
46661,"['fiction', 'romance', 'children']"
46674,"['fiction', 'philosophy', 'nonfiction']"
46676,"['philosophy', 'fiction', 'poetry']"
46677,"['children', 'fiction', 'historical']"
46755,"['fiction', 'romance', 'historical']"
46756,"['fiction', 'sci-fi', 'fantasy']"
46777,"['fantasy', 'horror', 'fiction']"
46787,"['historical', 'fiction', 'children']"
46799,"['fiction', 'historical', 'children']"
46815,"['historical', 'fiction', 'philosophy']"
46906,"['graphic', 'fantasy', 'romance']"
46908,"['graphic', 'fantasy', 'romance']"
46913,"['fiction', 'graphic', 'nonfiction']"
46917,"['fiction', 'historical', 'poetry']"
46945,"['fiction', 'mystery', 'historical']"
47021,"['historical', 'fiction', 'poetry']"
47076,"['fiction', 'children', 'romance']"
47212,"['fantasy', 'mystery', 'horror']"
47281,"['children', 'fiction', 'historical']"
47304,"['fiction', 'historical', 'nonfiction']"
47345,"['fiction', 'romance', 'children']"
47401,"['fiction', 'fantasy', 'romance']"
47520,"['fantasy', 'children', 'fiction']"
47558,"['children', 'fiction', 'graphic']"
47559,"['graphic', 'fiction', 'poetry']"
47613,"['fantasy', 'children', 'fiction']"
47618,"['fantasy', 'children', 'fiction']"
47619,"['fantasy', 'children', 'fiction']"
47620,"['fantasy', 'children', 'fiction']"
47624,"['fantasy', 'fiction', 'horror']"
47667,"['fiction', 'sci-fi', 'nonfiction']"
47697,"['graphic', 'fantasy', 'fiction']"
47701,"['fantasy', 'fiction', 'sci-fi']"
47720,"['fantasy', 'graphic', 'fiction']"
47730,"['poetry', 'historical', 'fiction']"
47780,"['fiction', 'nonfiction', 'romance']"
47878,"['fantasy', 'children', 'fiction']"
47881,"['fantasy', 'children', 'fiction']"
47922,"['romance', 'fiction', 'children']"
47944,"['romance', 'fiction', 'children']"
47956,"['fantasy', 'romance', 'fiction']"
47957,"['fantasy', 'romance', 'fiction']"
47959,"['fantasy', 'romance', 'fiction']"
47989,"['fantasy', 'fiction', 'sci-fi']"
47990,"['fantasy', 'fiction', 'mystery']"
47994,"['fantasy', 'fiction', 'sci-fi']"
48002,"['fantasy', 'fiction', 'sci-fi']"
48019,"['fiction', 'nonfiction', 'philosophy']"
48037,"['horror', 'historical', 'fiction']"
48132,"['historical', 'fiction', 'children']"
48183,"['fiction', 'romance', 'mystery']"
48304,"['fiction', 'nonfiction']"
48318,"['philosophy', 'fantasy', 'fiction']"
48328,"['fiction', 'historical', 'romance']"
48464,"['fiction', 'historical', 'nonfiction']"
48467,"['fiction', 'historical', 'philosophy']"
48484,"['fiction', 'sci-fi', 'horror']"
48697,"['historical', 'nonfiction', 'fiction']"
48757,"['philosophy', 'fiction', 'historical']"
48758,"['fiction', 'romance', 'philosophy']"
48811,"['children', 'mystery', 'historical']"
48834,"['historical', 'fiction', 'children']"
48855,"['historical', 'fiction', 'children']"
48862,"['fiction', 'historical', 'mystery']"
48974,"['fiction', 'mystery', 'children']"
49006,"['historical', 'fantasy', 'children']"
49011,"['nonfiction', 'fantasy', 'fiction']"
49041,"['horror', 'fantasy', 'romance']"
49158,"['romance', 'philosophy', 'fiction']"
49176,"['philosophy', 'fiction', 'nonfiction']"
49195,"['historical', 'fiction', 'nonfiction']"
49221,"['philosophy', 'historical', 'fiction']"
49234,"['nonfiction', 'fiction', 'historical']"
49245,"['romance', 'fiction', 'philosophy']"
49250,"['historical', 'fiction']"
49251,"['historical', 'fiction', 'nonfiction']"
49322,"['philosophy', 'fiction', 'nonfiction']"
49350,"['mystery', 'fiction', 'horror']"
49353,"['mystery', 'fiction', 'horror']"
49436,"['fiction', 'historical', 'nonfiction']"
49455,"['fiction', 'historical', 'philosophy']"
49465,"['fiction', 'historical', 'nonfiction']"
49540,"['historical', 'fiction', 'romance']"
49552,"['fiction', 'historical', 'philosophy']"
49596,"['mystery', 'fiction', 'historical']"
49628,"['fiction', 'sci-fi', 'fantasy']"
49750,"['fiction', 'romance', 'fantasy']"
49824,"['fiction', 'historical', 'romance']"
50001,"['fantasy', 'fiction', 'nonfiction']"
50027,"['fantasy', 'fiction', 'horror']"
50033,"['fiction', 'historical', 'fantasy']"
50039,"['historical', 'fiction', 'poetry']"
50051,"['fiction', 'historical', 'nonfiction']"
50091,"['fiction', 'sci-fi', 'nonfiction']"
50140,"['fiction', 'historical', 'poetry']"
50144,"['fiction', 'nonfiction', 'romance']"
50275,"['fiction', 'historical', 'mystery']"
50365,"['fiction', 'historical', 'romance']"
50398,"['historical', 'fiction', 'romance']"
50453,"['fiction', 'nonfiction', 'poetry']"
50618,"['fiction', 'mystery', 'poetry']"
50695,"['fiction', 'historical', 'poetry']"
50750,"['romance', 'fantasy', 'horror']"
50798,"['historical', 'fiction', 'romance']"
50833,"['fiction', 'historical', 'romance']"
50930,"['fiction', 'philosophy', 'mystery']"
50937,"['fiction', 'philosophy', 'poetry']"
51019,"['fiction', 'romance', 'historical']"
51070,"['fiction', 'children', 'historical']"
51078,"['graphic', 'fiction', 'fantasy']"
51113,"['fiction', 'historical', 'nonfiction']"
51114,"['fiction', 'historical', 'nonfiction']"
51299,"['philosophy', 'fiction', 'nonfiction']"
51362,"['mystery', 'fiction', 'romance']"
51364,"['fiction', 'philosophy', 'historical']"
51370,"['fiction', 'philosophy', 'nonfiction']"
51428,"['fantasy', 'fiction', 'horror']"
51496,"['historical', 'fiction', 'horror']"
51497,"['historical', 'fiction', 'horror']"
51504,"['fiction', 'historical', 'poetry']"
51606,"['fiction', 'historical', 'horror']"
51715,"['philosophy', 'fiction', 'nonfiction']"
51737,"['romance', 'fiction', 'children']"
51738,"['romance', 'fiction', 'poetry']"
51740,"['fiction', 'children', 'fantasy']"
51799,"['historical', 'fiction', 'nonfiction']"
51893,"['fiction', 'historical', 'philosophy']"
51964,"['fiction', 'sci-fi', 'fantasy']"
51985,"['philosophy', 'fiction', 'nonfiction']"
52036,"['fiction', 'philosophy', 'historical']"
52258,"['fiction', 'romance', 'historical']"
52309,"['historical', 'nonfiction', 'fiction']"
52318,"['fiction', 'fantasy', 'sci-fi']"
52350,"['fiction', 'horror', 'sci-fi']"
52357,"['historical', 'poetry', 'fiction']"
52367,"['graphic', 'fiction', 'nonfiction']"
52372,"['graphic', 'fiction', 'nonfiction']"
52397,"['fiction', 'sci-fi', 'fantasy']"
52415,"['mystery', 'fiction', 'nonfiction']"
52471,"['fiction', 'romance', 'children']"
52529,"['fiction', 'philosophy', 'poetry']"
52588,"['romance', 'fiction', 'philosophy']"
52629,"['fiction', 'fantasy', 'horror']"
52635,"['horror', 'fiction', 'fantasy']"
52640,"['fantasy', 'horror', 'fiction']"
